student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,math_failed,programming_passed,programming_failed,data_structures_passed,data_structures_failed,algorithms_passed,algorithms_failed,databases_passed,databases_failed,networks_passed,networks_failed,ai_passed,ai_failed,web_passed,web_failed,recommended_track,extra_info
STU0075,2.72a,79,69,63,64,63,88,,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,363
STU0122,3.1,86,82,80,91,80,54,84,66,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,23
STU0320,2.92,73,88,71,84,83,62,61,N/A,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_9615
STU0745,2.87,77,87,78,60,80,55,51,93,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,
STU0801,2.88,59,85,91,76,79,63,56,82,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0796,2.95,,91,90,999.0,79,56,60,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Software Engineering,
STU 0527,3.06,95,90,83,85,66,66,-10.0,53,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,AI/Machine Learning,
  STU0167  ,,55,87,,88,81,59,58,79,Software Engineering,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,3,3,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,
STU0670,2.84,83,82,75,81,,37,,48,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0656,,76,67,150.0,78,72,94,52,39,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_1951
STU0443,2.8,67,75,76,73,62,91,49,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,MiWv
STU0418#,3.01,86,83,110.0,86,100,45,90,60,network,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence|Web Development,Data Structures|Networks,8,1,4,3,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,Data Science,INFO_8400
STU0758#,3.04,89,79,75,86,90,50,85,61,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,Data Science,165
STU0101,3.04,75,89,73,66,86,64,59,83,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,JvutHfP
STU 0206,3.0,74,88,96.9,87,61,56,84,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,
STU0580,3.05,95,77,72,82,94,56,82,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0869,2.9,64,91,85,79,74,59,61,69,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,4,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Software Engineering,INFO_2027
STU0886,2.67,75,88,35,60,75,67,47,97,WebDevelopment,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,2,4,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,Network Engineering,123
STU0014,2.71,70,75,78,67,58,84,49,58,web  development,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,0,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,nSkvf
STU0437,2.71,79,77,61,68,65,91,56,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,5,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_7822
STU0698,2.91,63,81,N/A,86,90,65,,-5.0,web developement,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,3,4,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,Web Development,306
STU0371,2.95,59,85,81,63,92,68,51,90,Networks ,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0425,2.86,72,59,79,71%,68,100,56,60,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,1,4,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,INFO_9063
  STU0375  ,2.72,67,82,71,60,37,,,94,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,5,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,Network Engineering,26
  STU0346  ,2.88,85,95,70,66,97,48,69,N/A,Data Sceince,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,4,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,
STU0769,3.08,79,83,87,,72,57,85,50,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,204
STU0857,N/A,70,97,84,67,81,60,65,90 points,WEB DEVELOPMENT,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,nan,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,353
STU0254,,89,99,82,86,64,52,89,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,118
STU0006,2.66,82,58,73,62,150.0,85,56,50,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks,Programming|Artificial Intelligence|Web Development,5,3,1,5,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,UufaomV
STU0065,2.8,74,67,57,71,,88,56,45,Networks,Mathematics|Programming|Algorithms|Databases|Networks,Data Structures|Artificial Intelligence|Web Development,5,3,2,4,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,Network Engineering,vrWCm
STU0582,2.62,74,62,63,76,65,79%,59,48,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,INFO_8976
STU0478,N/A,79,71,91,63,74,90,64,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Network Engineering,257
STU0131,2.55,66,68,75,64,,82,47,61, Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,0,6,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,Network Engineering,INFO_7184
STU0788,2.82,63,84,84,81,  78  ,35,57,74,Software Eng,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,crMVWk
STU0039#,2.88,77,85,79,72,76,49,100,54,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,INFO_3565
STU0583,3.02,77,82,82,79,95,51,75,59, Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,273
STU0822,3.05,80,81,82,one hundred,65,66,88,56,Neetworks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,
  STU0426  ,2.94,65,58,89%,81,,71,,76,Software Engineering,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Programming,7,1,2,3,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,MnKwN
STU0466,2.9,72,89,100,68,79,52,54,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,4,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,TnBb
STU0815,3.12,55,90,95,200.0,,61,70,82,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,2,2,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
stu0363,N/A,85,78,86,77,150.0,,86,51,AI ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,INFO_1130
STU0422,2.97,56,89,87,73,80,72,53,86,Networks,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,2,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,16
STU0523,,46,87,80,85,79,62,50,78,Undecided@2024,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,Software Engineering,
STU0593,3.12,82,91,74,84,75,64,89,60,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,ZyepD
STU0372,2.58,78,75,69,36,62,89,59,55,Undecided,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,5,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,
STU0277,3.09,65,79,99,78,84,70,57,81,web developement,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0487,2.79,72,81,,71,62,92,59,56,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,FDcralv
STU0327,2.64,,73,110.0,70,59,95,39.4,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,NJVBcE
STU0883,2.89,72,74,93,73,56,99,999.0,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,2,3,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,Network Engineering,INFO_1678
STU0355,3.28,,79,100,83,82,77,70,82,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,17
250,2.71,74,70,65,,63,79,63,58,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,0,5,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,351
STU0809,3.13,88,82,93,93,  64  ,66,86,54,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,
STU0601,N/A,101.0,63,62,68,69,98,53,50,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,6,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,
STU0170,2.97,88,71,74,77,84,57,90,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_6266
STU0029,2.71,74,,76,44,76,84,,59,Softwre Engineering,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,0,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,INFO_4165
STU0366,2.99,-5.0,74,74,78,85,61,83,67,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,none,8,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Network Engineering,mUqKh
634,2.99,64,82,80,74,86,56,64,,web development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,Web Development,
STU0143,3.15,88,84,76,90,82,57,77,88,data  science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,XAKz
STU0171,3.11,69,79,88,78,87,76,58,94,web developement,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
  STU0468  ,3.15,,95,,81,96,62.4,69,80,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,2,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,NZxvhZD
STU0586,3.04,60,93,82,57,88,,sixty,,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,3,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,291
STU0525,,68,95,,90,79,,68,76, software engineering ,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
STU0429,2.82,59,88,86,52,  74  ,101.0,65,,Web Development,Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Mathematics|Algorithms,6,2,3,4,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,Web Development,
STU0046,3.07,55,88,91,72,86,66,57,81,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,3,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,98
STU0076,2.72,77,73,71,54,65,96,57,52,Networks#,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,dsinlQ
STU0858,2.93,83,80,73,89,89,55,69,55,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0687,2.96,89,76,76,91,75,101.0,84,57,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
187,3.34,92,90,,85,91,65,  86  ,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,6,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,
STU0376,3.03,  73  ,87,86,78,79,65,56,71,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,ouWA
STU0458,2.94,92,81,73,72,65,59,89,57,A.I/ML@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,421
STU0301,2.84,56,86,71,110.0,87,61,62,86,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,3,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,
STU0154,2.91,110.0,78,,84,67,65,52,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,INFO_4305
STU0531,2.68,70,75,90,,55,87,61,53,networks,Mathematics|Programming|Data Structures|Networks|Artificial Intelligence,Algorithms|Databases|Web Development,5,3,2,4,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,Network Engineering,INFO_5532
STU0806,3.0,76,90,,84,82,53,63,73,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Software Engineering,INFO_6568
STU0401,2.93,82,78,,92,62,87,,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,
STU0343,3.07,74,90,80,63,74,63,93,80,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,114
STU0618#,2.84,59,87,77,-999.0,-10.0,56,46,91,WebDevelopment,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,2,3,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,157
STU0837,2.65,69,63,69,74,66,85,,,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,6,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,353
293,2.68,72,69,62,67,56,,60,54,NETWORKS,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,6,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,Network Engineering,INFO_3268
STU0082,3.0,,79,84,79,,,63,79,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,86
STU0342,3.08,,81,57,89,86,70,84,57,Dat Science,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,7,7,2,2,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,Data Science,
STU0836,3.2,  70  ,80,83,76,67,64,95,88,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,INFO_9391
STU0564,3.03,72,,94,84,81,64,57,73,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,YsNU
STU0660,3.0,65,93,83,78,92,63,64,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
844,2.81,71,85,80,62,75,53,59,86,Undecided@2024,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,335
STU0706,2.97,85,72,74,,89 points,62,83,59, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,26
STU0776,3.26,78,100,87,,84,68,86,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_6220
STU 0272,3.13,88,74,87,85,66,72,-10.0,62,Ai/Ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,INFO_9499
STU0645,3.05,93,89,82,,80,55,56,72,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,INFO_5195
STU0415,2.99,82,88,64,79,89,45,83,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,497
STU0676,  2.97  ,69,98,87,92,seventy,63,59,71,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU-0067,3.03,84,85,75,77,89,59,74,63,Data Science#,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,Gkw
STU0253,-0.5,74,,80,59,86,62,54,93,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,61
STU0397,3.07,84,200.0,83,93,72,65,ninety,48.6,undecidied,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,INFO_1398
288,2.83,93,82,37,75,90,58,,  57  ,Dat Science,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,5,3,2,3,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_8630
STU 0147,,83,53,71,,81,54,92,57,undecided,Mathematics|Data Structures|Algorithms|Databases|Artificial Intelligence,Programming|Networks|Web Development,5,3,1,4,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,egGUAY
STU0145,2.93,81,83,76,87,68,42,89,66,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,ZKzxXO
STU0563,2.82,61,87,76,72,81,52,62,87,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Web Development,INFO_2335
  STU0760  ,2.97,68,85,87,84,77,N/A,56,79,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,INFO_9488
STU0625,2.88,74,81,78,76,80,56,56,73,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,244
STU0721,2.86,65,69,65,99,67,98,47,64,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,6,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,INFO_891
STU0233,2.97,999.0,81,72,65,79,54,97,82,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Web Development,ikn
  STU0103  ,2.91,81,,71,79,87,61,77,50,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,
873,,63,71,47,73,70,88,60,55,Software Eng,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,1,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,Network Engineering,113
STU0542,2.8,80,98,,67,69,88,52,58,Networks,Mathematics|Programming|Algorithms|Databases|Networks,Data Structures|Artificial Intelligence|Web Development,5,3,2,5,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,Network Engineering,284
STU0861,2.63,69,64,65,72,55,85,56,65,Networks ,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,1,6,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,Network Engineering,nWI
STU0764,3.06,92,85,73,65,73,65,58,85,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0201,2.77,70,75,86,77,76,73,52,39,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,206
STU0226,3.09,85,,59,80,94,57,93,58,Networks,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,8,0,3,3,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,Data Science,INFO_6468
