student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,programming_passed,data_structures_passed,algorithms_passed,databases_passed,networks_passed,ai_passed,web_passed,math_failed,programming_failed,data_structures_failed,algorithms_failed,databases_failed,networks_failed,ai_failed,web_failed,recommended_track
STU0770,2.96,66,74,63,59,71,86,52,57,Networks,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,5,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,Network Engineering
STU0750,2.69,77,74,65,70,66,83,55,45,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0587,3.12,83,90,91,75,84,66,56,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0605,3.17,93,83,68,84,71,90,97,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0294,2.67,70,70,67,77,62,96,53,51,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0013,2.64,79,81,70,77,62,77,63,65,Networks,Mathematics|Programming|Data Structures|Databases|Networks,None,8,0,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0368,3.08,64,82,73,60,90,56,96,87,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0749,2.93,64,95,81,68,89,66,53,87,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0089,2.96,69,80,73,78,76,65,62,92,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0117,2.96,74,90,86,72,82,68,73,83,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0088,3.1,63,97,91,78,64,98,63,64,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0713,2.95,69,85,84,77,73,58,53,89,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0075,2.72,79,69,63,64,63,88,63,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0122,3.1,86,82,80,91,80,54,84,66,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0320,2.92,73,88,71,84,83,62,61,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0745,2.87,77,87,78,60,80,55,51,93,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0796,2.95,76,91,90,77,79,56,60,72,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Software Engineering
STU0167,2.96,55,87,78,88,81,59,58,79,Software Engineering,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,2,3,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,Software Engineering
STU0670,2.84,83,82,75,81,76,37,63,48,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0656,2.96,76,67,78,78,72,94,52,39,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0443,2.8,67,75,76,73,62,91,49,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0418,3.01,86,83,78,86,100,45,90,60,Networks,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence|Web Development,Data Structures|Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0758,3.04,89,79,75,86,90,50,85,61,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0101,3.04,75,89,73,66,86,64,59,83,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0206,3.0,74,88,97,87,61,56,84,61,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0580,3.05,95,77,72,82,94,56,82,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0869,2.9,64,91,85,79,74,59,61,69,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Software Engineering
STU0886,2.67,75,88,35,60,75,67,47,97,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,2,4,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,Network Engineering
STU0014,2.71,70,75,78,67,58,84,49,58,Web Development,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,0,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0698,2.91,63,81,78,86,90,65,63,65,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0425,2.86,72,59,79,71,68,100,56,60,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,1,4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,Network Engineering
STU0375,2.72,67,82,71,60,37,64,63,94,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,1,5,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Network Engineering
STU0346,2.88,85,95,70,66,97,48,69,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0769,3.08,79,83,87,77,72,57,85,50,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0857,2.96,70,97,84,67,81,60,65,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0254,2.96,89,99,82,86,64,52,89,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0006,2.66,82,58,73,62,76,85,56,50,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks,Programming|Artificial Intelligence|Web Development,5,3,1,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,Network Engineering
STU0065,2.8,74,67,57,71,76,88,56,45,Networks,Mathematics|Programming|Algorithms|Databases|Networks,Data Structures|Artificial Intelligence|Web Development,5,3,1,4,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,Network Engineering
STU0582,2.62,74,62,63,76,65,79,59,48,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,0,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0478,2.96,79,71,91,63,74,90,64,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0131,2.55,66,68,75,64,76,82,47,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,7,1,0,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0788,2.82,63,84,84,81,78,35,57,74,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0039,2.88,77,85,79,72,76,49,100,54,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0583,3.02,77,82,82,79,95,51,75,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0822,3.05,80,81,82,100,65,66,88,56,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0426,2.94,65,58,89,81,76,71,63,76,Software Engineering,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Programming,7,1,1,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Software Engineering
STU0466,2.9,72,89,100,68,79,52,54,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0815,3.12,55,90,95,77,76,61,70,82,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Software Engineering
STU0363,2.96,85,78,86,77,76,64,86,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0422,2.97,56,89,87,73,80,72,53,86,Networks,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0523,2.96,46,87,80,85,79,62,50,78,Undecided,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Software Engineering
STU0593,3.12,82,91,74,84,75,64,89,60,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0372,2.58,78,75,69,36,62,89,59,55,Undecided,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,5,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,Network Engineering
STU0277,3.09,65,79,99,78,84,70,57,81,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0487,2.79,72,81,78,71,62,92,59,56,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0327,2.64,76,73,78,70,59,95,39,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,3,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0883,2.89,72,74,93,73,56,99,63,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,6,2,2,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Network Engineering
STU0355,3.28,76,79,100,83,82,77,70,82,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0250,2.71,74,70,65,77,63,79,63,58,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Network Engineering
STU0809,3.13,88,82,93,93,64,66,86,54,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0601,2.96,76,63,62,68,69,98,53,50,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0170,2.97,88,71,74,77,84,57,90,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0029,2.71,74,82,76,44,76,84,63,59,Software Engineering,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,6,2,0,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,Network Engineering
STU0366,2.99,76,74,74,78,85,61,83,67,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0634,2.99,64,82,80,74,86,56,64,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0143,3.15,88,84,76,90,82,57,77,88,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0171,3.11,69,79,88,78,87,76,58,94,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0468,3.15,76,95,78,81,96,62,69,80,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0586,3.04,60,93,82,57,88,64,60,65,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,2,5,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,Web Development
STU0525,2.96,68,95,78,90,79,64,68,76,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0429,2.82,59,88,86,52,74,64,65,65,Web Development,Programming|Data Structures|Databases|Networks|Artificial Intelligence|Web Development,Mathematics|Algorithms,6,2,2,5,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,Web Development
STU0046,3.07,55,88,91,72,86,66,57,81,Software Engineering,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,3,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Software Engineering
STU0076,2.72,77,73,71,54,65,96,57,52,Networks,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,4,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,Network Engineering
STU0858,2.93,83,80,73,89,89,55,69,55,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0687,2.96,89,76,76,91,75,64,84,57,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0187,3.34,92,90,78,85,91,65,86,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0458,2.94,92,81,73,72,65,59,89,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0301,2.84,56,86,71,77,87,61,62,86,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,3,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Web Development
STU0154,2.91,76,78,78,84,67,65,52,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0531,2.68,70,75,90,77,55,87,61,53,Networks,Mathematics|Programming|Data Structures|Networks|Artificial Intelligence,Algorithms|Databases|Web Development,6,2,2,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Network Engineering
STU0806,3.0,76,90,78,84,82,53,63,73,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Software Engineering
STU0401,2.93,82,78,78,92,62,87,63,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0618,2.84,59,87,77,77,76,56,46,91,Web Development,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,5,3,2,3,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,Web Development
STU0837,2.65,69,63,69,74,66,85,63,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,None,8,0,1,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0293,2.68,72,69,62,67,56,64,60,54,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,0,7,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Network Engineering
STU0082,3.0,76,79,84,79,76,64,63,79,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0342,3.08,76,81,57,89,86,70,84,57,Data Science,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,2,2,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,Data Science
STU0836,3.2,70,80,83,76,67,64,95,88,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0564,3.03,72,82,94,84,81,64,57,73,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0844,2.81,71,85,80,62,75,53,59,86,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0706,2.97,85,72,74,77,89,62,83,59,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0776,3.26,78,100,87,77,84,68,86,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0272,3.13,88,74,87,85,66,72,63,62,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0645,3.05,93,89,82,77,80,55,56,72,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0415,2.99,82,88,64,79,89,45,83,65,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0676,2.97,69,98,87,92,70,63,59,71,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0067,3.03,84,85,75,77,89,59,74,63,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0253,0.5,74,82,80,59,86,62,54,93,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,2,3,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Web Development
STU0397,3.07,84,82,83,93,72,65,90,49,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0288,2.83,93,82,37,75,90,58,63,57,Data Science,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,5,3,2,4,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,Data Science
STU0147,2.96,83,53,71,77,81,54,92,57,Undecided,Mathematics|Data Structures|Algorithms|Databases|Artificial Intelligence,Programming|Networks|Web Development,5,3,1,3,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,Data Science
STU0145,2.93,81,83,76,87,68,42,89,66,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0563,2.82,61,87,76,72,81,52,62,87,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0625,2.88,74,81,78,76,80,56,56,73,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0721,2.86,65,69,65,99,67,98,47,64,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0233,2.97,76,81,72,65,79,54,97,82,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Web Development
STU0103,2.91,81,82,71,79,87,61,77,50,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0873,2.96,63,71,47,73,70,88,60,55,Software Engineering,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,1,4,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,Network Engineering
STU0542,2.8,80,98,78,67,69,88,52,58,Networks,Mathematics|Programming|Algorithms|Databases|Networks,Data Structures|Artificial Intelligence|Web Development,6,2,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0861,2.63,69,64,65,72,55,85,56,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,1,6,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,Network Engineering
STU0201,2.77,70,75,86,77,76,73,52,39,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0226,3.09,85,82,59,80,94,57,93,58,Networks,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence,Data Structures|Networks|Web Development,5,3,3,3,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,Data Science
STU0100,3.01,95,80,73,77,76,60,80,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
